repetition,cviter,trial,num.layers,units1,units2,units3,mse.test.mean,time.in.mins
14,10,6,1,64,50,8,100.311541109554,89.7938132007917
14,10,7,1,40,61,33,100.322157254404,89.7938132007917
14,10,8,1,13,64,53,100.386320975021,89.7938132007917
14,10,9,1,64,46,41,100.40044199893,89.7938132007917
14,10,10,1,19,58,10,100.449113945849,89.7938132007917
16,10,1,1,8,50,64,99.108558419292,89.3943476359049
16,10,2,1,8,21,64,99.1477940298096,89.3943476359049
16,10,3,1,17,64,64,99.3716003086056,89.3943476359049
16,10,4,1,43,24,64,99.4292196616334,89.3943476359049
16,10,5,1,64,45,64,99.4918965657588,89.3943476359049
16,10,6,1,64,49,8,99.7935943884626,89.3943476359049
16,10,7,1,64,18,64,99.8370366173938,89.3943476359049
16,10,8,1,56,64,11,99.8917650011573,89.3943476359049
16,10,9,1,37,48,64,99.9622376124363,89.3943476359049
16,10,10,1,47,56,55,100.174695786912,89.3943476359049
15,10,1,1,57,38,64,100.23280314344,97.1395351171494
15,10,2,1,23,64,64,100.279444137172,97.1395351171494
15,10,3,1,50,17,64,100.340478692104,97.1395351171494
15,10,4,1,35,64,29,100.613935198327,97.1395351171494
15,10,5,1,19,58,10,100.704306960801,97.1395351171494
15,10,6,1,64,10,64,100.754449727985,97.1395351171494
15,10,7,1,56,64,11,100.772365444297,97.1395351171494
15,10,8,1,47,56,55,101.144416893125,97.1395351171494
15,10,9,1,41,56,30,101.19040177952,97.1395351171494
15,10,10,1,64,48,41,101.20393830867,97.1395351171494
13,10,1,1,64,13,38,99.3446827464148,86.7076985836029
13,10,2,1,64,16,64,99.6000116804285,86.7076985836029
13,10,3,1,36,61,39,99.7515652034454,86.7076985836029
13,10,4,1,64,42,64,99.8047385727806,86.7076985836029
13,10,5,1,64,47,8,99.8119769363921,86.7076985836029
13,10,6,1,64,15,8,99.8553612541241,86.7076985836029
13,10,7,1,64,8,55,99.9505613920286,86.7076985836029
13,10,8,1,56,64,11,99.9839127548269,86.7076985836029
13,10,9,1,8,64,60,100.032081659752,86.7076985836029
13,10,10,1,19,58,10,100.201937963679,86.7076985836029
5,10,1,1,64,8,8,100.337137135512,88.9348279674848
5,10,2,1,21,62,60,100.453157121744,88.9348279674848
5,10,3,1,64,60,38,100.728493440124,88.9348279674848
5,10,4,1,35,61,34,100.820401715934,88.9348279674848
5,10,5,1,56,64,11,100.838710604855,88.9348279674848
5,10,6,1,47,56,55,100.910667391989,88.9348279674848
5,10,7,1,19,58,10,100.927158303686,88.9348279674848
5,10,8,1,64,51,8,100.967238544304,88.9348279674848
5,10,9,1,64,16,64,100.972433144747,88.9348279674848
5,10,10,1,8,64,30,100.974720453722,88.9348279674848
8,10,1,1,11,64,59,99.6090176511334,84.0162944157918
8,10,2,1,64,15,64,99.6287054114395,84.0162944157918
8,10,3,1,64,47,8,99.6312496526472,84.0162944157918
8,10,4,1,8,47,64,99.8940204118883,84.0162944157918
8,10,5,1,56,64,11,99.953357917396,84.0162944157918
8,10,6,1,64,43,64,100.02657942579,84.0162944157918
8,10,7,1,64,8,60,100.039807180691,84.0162944157918
8,10,8,1,37,62,41,100.079867456448,84.0162944157918
8,10,9,1,64,11,8,100.157509476203,84.0162944157918
8,10,10,1,19,58,10,100.341800844493,84.0162944157918
9,9,1,1,64,16,64,101.157737928261,103.777441736062
9,9,2,1,64,14,36,101.249105325123,103.777441736062
9,9,3,1,37,61,36,101.282977648348,103.777441736062
9,9,4,1,64,43,64,101.340364273303,103.777441736062
9,9,5,1,64,15,8,101.351225860648,103.777441736062
9,9,6,1,64,8,44,101.401914367855,103.777441736062
9,9,7,1,56,64,11,101.470963728359,103.777441736062
9,9,8,1,64,49,8,101.491688780049,103.777441736062
9,9,9,1,19,58,10,101.556635945468,103.777441736062
9,9,10,1,47,56,55,101.816948323473,103.777441736062
9,10,1,1,64,8,35,99.6433599462084,136.118358715375
9,10,2,1,33,8,64,99.8834677372034,136.118358715375
9,10,3,1,19,58,10,100.128739310494,136.118358715375
9,10,4,1,8,62,62,100.145663996077,136.118358715375
9,10,5,1,64,15,8,100.151233492652,136.118358715375
9,10,6,1,43,60,38,100.349592173097,136.118358715375
9,10,7,1,64,50,8,100.430519153514,136.118358715375
9,10,8,1,47,56,55,100.521477613264,136.118358715375
9,10,9,1,56,64,11,100.62223368123,136.118358715375
9,10,10,1,64,16,64,100.756933215565,136.118358715375
