repetition,cviter,trial,num.layers,units1,units2,units3,mse.test.mean,time.in.mins
5,10,1,2,55,64,64,146.368125345827,44.4472833156586
5,10,2,2,37,64,64,148.537035532433,44.4472833156586
5,10,3,2,64,64,44,149.157564070086,44.4472833156586
5,10,4,2,64,52,64,150.149116977118,44.4472833156586
5,10,5,1,34,41,64,153.869413792854,44.4472833156586
5,10,6,1,25,64,59,154.894355577298,44.4472833156586
5,10,7,1,64,33,19,154.898132367527,44.4472833156586
5,10,8,1,64,28,64,155.390409650118,44.4472833156586
5,10,9,1,64,64,8,156.591712488437,44.4472833156586
5,10,10,1,39,62,26,157.975663586239,44.4472833156586
9,10,1,2,64,43,64,143.215623885236,44.4082966645559
9,10,2,2,37,64,64,147.785508204387,44.4082966645559
9,10,3,2,64,64,56,149.619202118984,44.4082966645559
9,10,4,1,64,33,19,150.758022970458,44.4082966645559
9,10,5,1,64,29,64,152.214843768804,44.4082966645559
9,10,6,1,34,41,64,153.641004008856,44.4082966645559
9,10,7,1,17,41,62,154.127143511087,44.4082966645559
9,10,8,1,39,62,26,154.434656539206,44.4082966645559
9,10,9,1,25,64,64,155.277007208593,44.4082966645559
9,10,10,1,64,64,8,155.455300407343,44.4082966645559
13,10,1,2,64,64,44,149.808153102306,40.7673732479413
13,10,2,2,64,51,62,150.52877231071,40.7673732479413
13,10,3,1,64,33,19,155.517553221857,40.7673732479413
13,10,4,1,64,29,64,156.022705061538,40.7673732479413
13,10,5,2,37,64,64,156.978852860863,40.7673732479413
13,10,6,1,64,64,64,157.407186673407,40.7673732479413
13,10,7,1,17,41,62,157.901595822815,40.7673732479413
13,10,8,1,34,41,64,158.14103385043,40.7673732479413
13,10,9,1,64,64,8,158.481518658644,40.7673732479413
13,10,10,1,25,64,58,159.709350678148,40.7673732479413
11,10,1,2,64,52,64,145.079440608226,40.9540028850238
11,10,2,2,64,64,47,149.584786091488,40.9540028850238
11,10,3,2,37,64,64,149.773025754012,40.9540028850238
11,10,4,1,64,29,64,155.438749172953,40.9540028850238
11,10,5,1,64,64,56,156.191022952442,40.9540028850238
11,10,6,1,26,64,58,156.275279495507,40.9540028850238
11,10,7,1,34,41,64,157.880708424708,40.9540028850238
11,10,8,1,64,33,19,158.80199224569,40.9540028850238
11,10,9,1,39,62,26,158.913358028874,40.9540028850238
11,10,10,2,54,57,59,160.839469699263,40.9540028850238
15,10,1,2,38,64,64,148.036702475895,44.9342904686928
15,10,2,2,64,48,64,148.693627350135,44.9342904686928
15,10,3,2,64,64,47,149.270542154788,44.9342904686928
15,10,4,1,64,33,19,155.332377752688,44.9342904686928
15,10,5,1,39,62,26,156.4014096133,44.9342904686928
15,10,6,1,35,40,64,156.833477668959,44.9342904686928
15,10,7,1,17,41,62,157.55358585255,44.9342904686928
15,10,8,1,24,64,64,157.703145918848,44.9342904686928
15,10,9,1,64,29,64,157.885762325086,44.9342904686928
15,10,10,1,64,64,8,158.195992863411,44.9342904686928
12,10,1,2,37,64,64,150.780657055406,44.6273400982221
12,10,2,2,64,50,64,150.820221622948,44.6273400982221
12,10,3,1,26,64,58,152.815631788926,44.6273400982221
12,10,4,1,64,33,19,153.544688234314,44.6273400982221
12,10,5,1,34,41,64,153.823505316176,44.6273400982221
12,10,6,1,64,30,64,153.907049257406,44.6273400982221
12,10,7,1,64,64,64,154.630196453334,44.6273400982221
12,10,8,1,64,64,8,155.940431669533,44.6273400982221
12,10,9,1,17,41,62,156.424529942912,44.6273400982221
12,10,10,1,39,62,26,157.431095655604,44.6273400982221
7,10,1,2,37,64,64,150.644187378075,45.7771851301193
7,10,2,2,64,48,64,152.149075165043,45.7771851301193
7,10,3,2,64,64,45,152.450393737798,45.7771851301193
7,10,4,1,39,62,26,154.598480168873,45.7771851301193
7,10,5,1,24,64,59,154.598692343519,45.7771851301193
7,10,6,1,64,33,19,155.251665633611,45.7771851301193
7,10,7,1,64,30,64,156.157367871158,45.7771851301193
7,10,8,1,64,64,8,156.388338499755,45.7771851301193
7,10,9,1,64,64,43,156.474130972785,45.7771851301193
7,10,10,1,34,41,64,157.129209850081,45.7771851301193
