repetition,cviter,train.cor,train.d,train.mse,train.mae,test.cor,test.d,test.mse,test.mae,time.in.mins
16,7,0.832352676446985,0.901889069286546,141.058519622214,8.76157121892088,0.832846303759824,0.900953803224334,145.325741116453,8.91071858686864,0.663199933369954
17,7,0.83204529907842,0.901626604504272,141.443180680157,8.76219202206799,0.834238751090473,0.90303635729452,142.84304245844,8.91644969036268,0.660918434460958
18,7,0.832426868764204,0.901897955583141,141.075486043034,8.75774221822621,0.832011831645178,0.900081011696979,145.455506006918,8.8513437761615,0.665875816345215
11,8,0.832527463722454,0.901998547863436,141.610367899538,8.77325656120089,0.831083749596181,0.901659534652365,140.456105949001,8.78908343265624,0.663346532980601
12,8,0.832246419994862,0.901808956739521,141.711803927315,8.7861323438446,0.833509608192267,0.902462387675244,139.647955108801,8.68752119024739,0.663408680756887
19,7,0.833090168759729,0.902359735874737,140.80270498554,8.74749832137876,0.825953479616058,0.897171227462295,147.73090878113,8.96757052921962,0.665405468146006
13,8,0.832240302757729,0.901780004047926,141.371015010546,8.7695541035122,0.833716964946513,0.901943618322411,142.595490535075,8.8212324854604,0.66400218407313
20,7,0.83274016370856,0.902093216308607,141.433969870908,8.77824332169041,0.827612126270317,0.898465705298168,143.275993676825,8.80932962957331,0.666248532136281
14,8,0.832454454474188,0.901913331882841,141.723928329601,8.78151735252828,0.831230698506599,0.901894841014253,139.879513858813,8.76604214622817,0.66508375008901
15,8,0.832699724243217,0.902075685892937,141.692716208275,8.77716487885254,0.827733876234631,0.899695137057986,141.005775585581,8.77743886010179,0.66291009982427
16,8,0.832650726509471,0.902070459160886,141.55255508929,8.77684164321675,0.830129353454049,0.900373726379901,140.8304712355,8.75049659844812,0.663005630175273
17,8,0.832941043575202,0.902291798814816,141.371099129498,8.77728852307771,0.827530194845918,0.900577025096333,142.434941945536,8.72297824638582,0.662810532251994
18,8,0.832531582632259,0.901990796939543,141.371717597944,8.76864691902589,0.830794192029863,0.901560816618703,142.803238759971,8.83394207455013,0.674254747231801
11,9,0.832440929438732,0.901876517724589,141.476163932129,8.77745316982814,0.831322361463542,0.901381917593663,142.083412485532,8.74454205987316,0.666450734933217
12,9,0.832434427623363,0.901915710527496,141.085005851043,8.76700996689988,0.832086359573406,0.899453340581389,145.277404969517,8.81190255225557,0.665804930528005
19,8,0.832843223750124,0.902190362803915,141.100502576548,8.76490178291643,0.827684316785722,0.899516400831876,145.468870480717,8.86740661308908,0.663325599829356
13,9,0.832194286489613,0.901749095156685,142.02245295533,8.78346733635772,0.83358462900726,0.903332113638417,137.175772057813,8.70631618618113,0.671065266927083
20,8,0.832376297618395,0.901833171790426,141.290875379371,8.77451343264024,0.832350989894481,0.901549458421156,143.416063450394,8.76057347544171,0.666356182098389
14,9,0.83195982597751,0.9015560439104,141.475998366621,8.77029031982042,0.83457696161812,0.902327552199798,142.932599580033,8.78584341830343,0.666921881834666
15,9,0.832700719464231,0.902061995965545,141.024689914144,8.75725812572774,0.828787210690525,0.89902689567639,146.35189588255,8.93296676858791,0.66437584956487
16,9,0.832891617449199,0.902225780621177,141.209131298719,8.75548190419814,0.827525098891186,0.899750411799063,144.27859860333,8.93251370635938,0.664453764756521
17,9,0.832919573553739,0.902236849567807,140.785542149493,8.75692083783503,0.827640127120117,0.897371921944319,147.997228670617,8.88472703885581,0.666265066464742
11,10,0.833230163478606,0.902458668522968,140.934957780561,8.75212550638452,0.824723506268538,0.898425624967866,146.576448106874,8.96545858592364,0.667894383271535
18,9,0.832221487828022,0.901752592998372,141.316658585002,8.76049810596555,0.833176459983772,0.90284918726436,143.628647091129,8.87710349607195,0.669275482495626
12,10,0.833221705366659,0.902435754048161,140.621457797188,8.75145457360579,0.824930642579832,0.895863472704384,149.432113543659,8.95287497380242,0.671134734153748
19,9,0.832728883844651,0.90213364378277,141.204807807088,8.77656898363028,0.829446245631117,0.8993122391111,143.999248631276,8.77499638643594,0.667640431722005
13,10,0.833296309774467,0.902508983693942,140.162303843551,8.73555322296325,0.824158586793169,0.894078775523357,153.582359779382,9.03016664196413,0.678772366046905
20,9,0.832880812191738,0.902232453547981,140.962087870536,8.75406345687569,0.828320297129542,0.8994349972308,145.987406728074,8.93811756099657,0.67136793533961
14,10,0.832591157738414,0.902028196615333,141.24148231495,8.76494013230949,0.830625392832508,0.901220288618944,143.82944623372,8.78971558578975,0.671720151106517
